user id,movie id
ur3223254,tt5719748|tt1134629|tt1291570|tt4633690|tt5093026|tt5977276|tt2203939|tt0879870|tt9784798|tt1600195|tt0463034|tt1598642|tt0398375|tt1972571|tt0102343|tt0431308|tt7134096|tt1135084|tt4481414|tt1261945|tt0494238|tt2273657|tt10059518|tt0944947|tt0416496|tt1634106|tt3658772|tt0875034|tt1596350|tt4477536|tt0889573|tt0907657|tt0371246|tt3513548|tt1582457|tt5503686|tt1936532|tt1598822|tt1758595|tt1131724|tt3569230|tt4019560|tt2381941|tt0101921|tt1216491|tt0462396|tt1924396|tt1441952|tt1714915|tt1715873|tt3110958|tt0460791|tt0388125|tt0810784|tt1980209|tt6045466|tt1149362|tt4532826|tt2873282|tt0396752|tt3766354|tt0436331|tt2614684|tt0770703|tt7645780|tt1152398|tt1176740|tt5726616|tt8829830|tt0367027|tt4501454|tt0914863|tt0414951|tt8623904|tt5822564|tt2345112|tt1276419|tt3605418|tt1486190|tt1563738|tt0328589|tt0375154|tt0425123|tt1645131|tt1253864|tt0419946|tt1672189|tt2243973|tt3920596|tt1661275|tt0395699|tt5177088|tt1932718|tt0864761|tt4721124|tt1334102|tt3014866|tt0822847|tt8367814|tt0472160|tt1403144|tt0368709|tt0337692|tt4465564|tt3169706|tt8206668|tt7615302|tt6108178|tt0387514|tt1053424|tt2639336|tt1415283|tt3861390|tt1712170|tt1540133|tt6398184|tt0858479|tt0449010|tt1389137|tt2229499|tt1268987|tt1235189|tt0406816|tt2191671|tt3068194|tt2547584|tt1967614|tt4287320|tt2103267|tt0758752|tt1632701|tt5431890|tt0437777|tt4761112|tt1389096|tt2316411|tt1837709|tt3503406|tt1291584|tt0361411|tt0380623|tt0108149|tt2382396|tt1655441|tt0348333|tt1311071|tt4964788|tt0463998|tt5164432|tt0758790|tt3332064|tt0344510|tt4682804|tt3721964|tt0489327|tt1352824|tt1838544|tt0401445|tt0397535|tt1023114|tt1915581|tt0970468|tt1186830|tt0477302|tt1995390|tt0345551|tt3716530|tt1814621|tt2679042|tt1043726|tt1893256|tt1959563|tt0441774|tt0198021|tt2477230|tt1196948|tt0424880|tt7241926|tt0838247|tt1840417|tt3714720|tt0403508|tt2101383|tt0410297|tt1974420|tt0401711|tt2726560|tt5719700|tt7137380|tt0350261|tt1870479|tt3501112|tt1189073|tt0120686|tt0285728|tt7125860|tt0421994|tt1606389|tt0095690|tt1403981|tt0475380|tt0211933|tt1450321|tt1327194|tt3312830|tt0134033|tt3766394|tt2674426|tt0386588|tt1045772|tt1366312|tt0385002|tt0384766|tt0424205|tt2582846|tt0386140|tt0120873|tt1182350|tt7040874|tt2053425|tt0422861|tt3011894|tt0294870|tt3062096|tt1496422|tt2372220|tt1313092|tt1951181|tt4776998|tt0212712|tt1023111|tt0356680|tt1869347|tt2509850|tt6476140|tt2390361|tt1341188|tt3774114|tt0449487|tt1475582|tt0426883|tt2226597|tt1602613|tt1791528|tt2980210|tt0802948|tt1536048|tt1441951|tt2194499|tt1371150|tt0808357|tt0892318|tt0402894|tt1480656|tt1615065|tt0118845|tt0805564|tt6850820|tt0457433|tt1179034|tt0962736|tt0430105|tt1829012|tt10016180|tt0379306|tt0385887|tt4781612|tt0373074|tt5592248|tt6902696|tt1235124|tt1334260|tt1931533|tt1606375|tt1741273|tt2639254|tt0800240|tt0427229|tt4682786|tt1632708|tt1866249|tt5563334|tt0085244|tt0808244|tt1441326|tt1175709|tt0404390
ur79950921,tt4106514|tt8179388|tt9421200|tt10003008|tt6251024|tt4633690|tt10409498|tt9314984|tt7829544|tt5093026|tt5977276|tt7983894|tt11054164|tt12971924|tt6563576|tt7646322|tt5563324|tt11271800|tt6832388|tt7395114|tt5461944|tt7616798|tt10262380|tt9419976|tt10530176|tt3734688|tt8045906|tt6198946|tt13835046|tt7772580|tt1618434|tt9585676|tt13372944|tt7133686|tt6211976|tt5664636|tt9683478|tt13468436|tt4126476|tt6905696|tt6199572|tt4504044|tt11123012|tt10345590|tt9784456|tt6341832|tt6259380|tt5294518|tt5774062|tt4073790|tt6508228|tt3420504|tt10752004|tt13372794|tt4463894|tt2481498|tt11394332|tt11946300|tt8485364|tt11778118|tt10600398|tt4281724|tt8333746|tt10952782|tt11649338|tt8426594|tt6246322|tt2582784|tt5097410|tt9742794|tt7248248|tt9541602|tt8829830|tt5797184|tt5862166|tt11242218|tt8629748|tt13429362|tt3289724|tt5688068|tt9620288|tt8372298|tt10293406|tt4779326|tt5057140|tt13056008|tt11750282|tt10121392|tt10687506|tt6598238|tt9789042|tt6218010|tt6111574|tt7058080|tt4687108|tt11777040|tt9731534|tt3272066|tt9110170|tt2231874|tt8110232|tt8206668|tt7615302|tt9102084|tt10888708|tt11788956|tt7149730|tt0805647|tt8850222|tt10366460|tt11651796|tt7026672|tt2126357|tt2388771|tt2452244|tt6527456|tt11905962|tt13103340|tt4975920|tt7886936|tt10676012|tt11252440|tt10334148|tt2677722|tt7945440|tt4729430|tt9054192|tt7781432|tt6571548|tt9203694|tt4859168|tt4532038|tt10009030|tt4465572|tt4465572|tt6803212|tt10696896|tt9419056|tt0399327|tt10127684|tt8179024|tt9274670|tt5968394|tt9489598|tt8085790|tt7939766|tt10763820|tt10229558|tt11080108|tt10065694|tt6378710|tt9893250|tt6079516|tt7369550|tt6301452|tt5420210|tt6472976|tt8639136|tt4131496|tt5598292|tt11834890|tt11908982|tt2226162|tt8745960|tt3078296|tt9072352|tt10037014|tt6205872|tt12731980|tt6292852|tt9172422|tt11140488|tt11525644|tt8114980|tt1846589|tt5501104|tt7329656|tt5619332|tt10725448|tt6212478|tt4003440|tt6535880|tt5774450|tt4986098|tt13024674|tt11235772|tt3833480|tt6348138|tt8305852|tt10736580|tt4139588|tt6475714|tt11655202|tt3799232|tt8980602|tt5222768|tt8236336|tt8851668|tt3317234|tt8150814|tt9738716|tt11317142|tt7698468|tt11563364|tt1950235|tt8522006|tt10230994|tt8435002|tt8372094|tt3758172|tt9806370|tt4876134|tt7991608|tt13372992|tt6842770|tt13694628|tt10287954|tt13234058|tt3758814|tt9686708|tt5691670|tt9735470|tt8368512|tt6857376|tt8652728|tt8781414|tt5164438|tt7605074|tt14315584|tt9608818|tt12801814|tt11686490|tt8004664|tt7737640|tt10310140|tt10948718|tt10314450|tt9794630|tt8721424|tt11464730|tt4685762|tt11196036|tt6742252|tt9731682|tt7550000|tt6214928|tt8201170|tt11388406|tt7026488|tt8338762|tt10831086|tt10451914|tt3215824|tt9735758|tt6820256|tt2716382|tt6673612|tt8359848|tt7042862|tt8769300|tt9691136|tt3612320|tt10648440|tt5734576|tt9598214|tt10187208|tt7616148|tt3986820|tt11540284|tt14265992|tt5715066|tt10793644|tt8893974|tt11738830|tt7946422|tt7736496|tt7737528|tt12664618|tt5246700|tt1833116|tt10944760|tt14315500|tt8143990|tt7979142
ur25837689,tt2490326|tt11024272|tt4805316|tt0426459|tt0058430|tt11054164|tt4831420|tt7646322|tt6832388|tt0960890|tt0479528|tt5862312|tt0105128|tt3612126|tt0134619|tt0120524|tt2109184|tt10530176|tt2118624|tt10556320|tt3113696|tt4060576|tt0089013|tt0815245|tt0076809|tt13835046|tt3238502|tt1659216|tt0067991|tt1610996|tt4180514|tt2620590|tt1767382|tt5534434|tt5726086|tt10342730|tt1268809|tt12749596|tt2577172|tt1525366|tt8305692|tt0113409|tt1778304|tt4504044|tt0095488|tt11123012|tt11188624|tt8663516|tt0083624|tt0938330|tt6508228|tt0259685|tt7914416|tt0441796|tt2724064|tt11946300|tt0804516|tt4281724|tt0384286|tt0099710|tt0480669|tt0098089|tt1362058|tt1153546|tt4443658|tt0114720|tt1232783|tt4267026|tt1369706|tt0082242|tt6566576|tt10551118|tt4102722|tt1572315|tt8119752|tt1694021|tt0422401|tt5638642|tt11242218|tt0762073|tt0114608|tt4578118|tt2932536|tt0072354|tt2784512|tt0091083|tt1536044|tt11750282|tt0095583|tt1139592|tt0816556|tt0135659|tt0334541|tt10620868|tt0822847|tt2043757|tt0455362|tt0951335|tt0100107|tt11840988|tt9110170|tt3899796|tt0090887|tt0098143|tt9102084|tt5073642|tt3387542|tt1855325|tt2105044|tt2117905|tt0082951|tt8850222|tt3977848|tt0076162|tt1531901|tt8508734|tt3399484|tt0926129|tt0138510|tt6298780|tt1316037|tt8058874|tt5340882|tt0203425|tt2071491|tt0112625|tt2535470|tt5462326|tt0093075|tt1400526|tt2027136|tt4361050|tt8031422|tt1139668|tt11252440|tt3416742|tt7798634|tt10919380|tt8155288|tt0431021|tt7781432|tt1034385|tt1073105|tt0100258|tt0410650|tt1233227|tt0105121|tt1984153|tt1311067|tt2473682|tt1270835|tt0069427|tt7349950|tt10229558|tt1477076|tt4288674|tt0060548|tt2103217|tt12137964|tt1703199|tt0369226|tt4913966|tt0095294|tt11908982|tt9831136|tt3062074|tt4255304|tt1714208|tt13446168|tt6772950|tt11140488|tt1865567|tt0099528|tt0094961|tt0115963|tt1731697|tt7329656|tt0085253|tt13872248|tt2377322|tt0317676|tt6535880|tt1619880|tt1255916|tt1633356|tt0282209|tt0130018|tt1582507|tt2375779|tt0229440|tt3705412|tt9868158|tt0804555|tt4225622|tt0076504|tt1034415|tt1870419|tt1147687|tt0104511|tt8435002|tt0974583|tt9806370|tt0080904|tt6302164|tt0209095|tt1876261|tt1434435|tt9701942|tt6217306|tt0076009|tt0107387|tt1785635|tt1082807|tt7549892|tt6086082|tt1204977|tt0492044|tt0103956|tt2965466|tt1374989|tt4497416|tt3612032|tt2474976|tt5516328|tt0428251|tt5774060|tt3403194|tt0129332|tt1959332|tt0339840|tt0112040|tt0092796|tt2870612|tt1830713|tt1403241|tt6372694|tt0209264|tt11348542|tt1817771|tt2378453|tt3280262|tt0816436|tt7042862|tt3860916|tt6998518|tt9701940|tt0359013|tt3654796|tt0420294|tt1684927|tt1261978|tt1560220|tt0116514|tt1235124|tt11589366|tt0107953|tt2230358|tt0095889|tt0081114|tt0364385|tt2300975|tt1560985
ur17825945,tt8816194|tt2938956|tt9013182|tt7153766|tt2490326|tt11024272|tt0095560|tt0239395|tt3348730|tt11054164|tt5886046|tt8404256|tt5862312|tt5433138|tt2967224|tt1190634|tt0881891|tt0252028|tt1985949|tt1659216|tt2869728|tt2620590|tt4016934|tt1634106|tt2238032|tt5534434|tt10342730|tt1525366|tt6905696|tt0080646|tt0098627|tt0097179|tt3289956|tt8663516|tt0127723|tt5294518|tt4073790|tt6977338|tt2473510|tt11394332|tt8485364|tt2166834|tt4281724|tt3110958|tt3395184|tt1212436|tt0097044|tt2267968|tt1702439|tt0275022|tt9495224|tt6079772|tt0084021|tt0097322|tt6246322|tt2582784|tt6560164|tt1666186|tt1324999|tt1517260|tt4954522|tt0993840|tt3688406|tt5638642|tt1322312|tt2479478|tt0456554|tt1648179|tt0093036|tt9347730|tt0097613|tt1924245|tt1924245|tt2548396|tt0108037|tt2023690|tt0275847|tt4687108|tt1129441|tt0462335|tt2702724|tt13143964|tt7043012|tt3272066|tt9110170|tt0095107|tt0119013|tt5034838|tt0337692|tt3899796|tt3086442|tt3228774|tt9894470|tt0091621|tt0804492|tt0451079|tt1285009|tt11192306|tt1780798|tt1999995|tt1273235|tt3399484|tt7737786|tt1316037|tt2450186|tt0286751|tt5462326|tt1748227|tt0405325|tt0098546|tt2467046|tt1837709|tt3794354|tt11252440|tt10919380|tt8155288|tt0913445|tt7781432|tt0097236|tt10665338|tt1232200|tt1636826|tt0112922|tt1231586|tt4154916|tt1116184|tt7069210|tt10772662|tt8806524|tt1714206|tt0133189|tt0102558|tt1086772|tt1586680|tt0120148|tt10065694|tt1045778|tt2103254|tt1241317|tt0101615|tt3760922|tt5171438|tt4777008|tt5159414|tt0094006|tt9831136|tt4262980|tt0119738|tt8111088|tt0105477|tt6292852|tt0424880|tt5610554|tt3560148|tt5580146|tt3526078|tt7329656|tt2191701|tt7097896|tt4003440|tt0103060|tt0179116|tt6535880|tt5774450|tt9777666|tt1255916|tt0304711|tt0303461|tt0096246|tt0229440|tt0090190|tt1379182|tt0285728|tt2265398|tt5688996|tt4513678|tt4225622|tt1470023|tt1403981|tt0093512|tt8652642|tt0098471|tt1870419|tt14602326|tt3874544|tt9032400|tt0811138|tt0099141|tt0848537|tt0974583|tt4857264|tt1078940|tt1527788|tt12801262|tt1086064|tt0097116|tt8106534|tt7958736|tt0097967|tt2387499|tt0422093|tt1082807|tt0110950|tt1869716|tt8781414|tt4853102|tt0103956|tt0115624|tt0247745|tt0120434|tt2313197|tt0089370|tt2400463|tt0098193|tt2737304|tt0484207|tt6565702|tt10314450|tt1273678|tt2872750|tt6214928|tt4139124|tt2382320|tt7734218|tt1830713|tt0097138|tt1480656|tt0489049|tt0116756|tt0090163|tt3280262|tt8359848|tt5834262|tt3654796|tt9398640|tt3986820|tt0094608|tt7073710|tt11540284|tt1305591|tt0113326|tt1549572|tt5715066|tt1316536|tt7556122|tt4682266|tt6264654|tt3811906|tt0108941|tt1446192|tt0089393|tt4935334|tt0123865|tt1020543|tt0403702|tt0102034|tt1135985|tt1441326|tt0180052|tt0093171|tt0109446
ur2582239,tt8179388|tt3089630|tt9779516|tt3530232|tt1312171|tt10682266|tt7671598|tt0424993|tt1190634|tt0089901|tt0268397|tt7616798|tt10521144|tt6587640|tt4572792|tt5774002|tt0102744|tt10404698|tt7908628|tt0086759|tt2861424|tt9170108|tt7016936|tt11834150|tt3560084|tt0285370|tt6317068|tt8110640|tt10207090|tt0092455|tt10345590|tt10333426|tt0103359|tt4047038|tt0383060|tt7686464|tt0053479|tt0247082|tt0203259|tt1695360|tt11147852|tt1031969|tt0101757|tt0460091|tt2548418|tt0400717|tt0089886|tt3113498|tt7826376|tt8755226|tt0417299|tt8741648|tt14402926|tt9446688|tt7160070|tt8722888|tt6315640|tt2953050|tt8075496|tt4635282|tt6905686|tt5691552|tt10121392|tt2243973|tt3322310|tt0090270|tt0090270|tt1691917|tt0120631|tt10620868|tt2403776|tt7942796|tt9612516|tt9308682|tt12708542|tt9139220|tt0395843|tt1753383|tt10888708|tt8210856|tt5296406|tt11012066|tt0489974|tt1918734|tt11823076|tt1378167|tt0091875|tt11657662|tt8826128|tt8690518|tt10590066|tt7907922|tt9561862|tt8634332|tt10155932|tt0348913|tt11650736|tt2076298|tt11937816|tt0412142|tt7569576|tt3358020|tt11057644|tt0452046|tt0808510|tt8664988|tt8101850|tt4687880|tt7765404|tt6040674|tt3339966|tt6902676|tt3007572|tt11083696|tt9140554|tt5171438|tt1843230|tt1266036|tt4429160|tt13356646|tt7153034|tt7462410|tt10893694|tt0080240|tt8111088|tt0475784|tt0487831|tt5580146|tt5580146|tt2182229|tt6733874|tt2732442|tt13024674|tt0279600|tt5014882|tt1595859|tt1478839|tt6807662|tt0417373|tt6336356|tt4189022|tt1870479|tt3055402|tt1440345|tt0313043|tt7504726|tt0800325|tt2403029|tt1043813|tt7826108|tt0119273|tt4052886|tt8242084|tt7991608|tt2618986|tt5180504|tt8064302|tt7979580|tt5348176|tt0099892|tt0077696|tt0247745|tt0286788|tt14324650|tt0314979|tt7569592|tt11126994|tt12809988|tt9466298|tt1486217|tt3416828|tt0118421|tt14396056|tt0364845|tt1796960|tt7550000|tt7520794|tt7221388|tt6402468|tt0085542|tt8712204|tt3322312|tt5865326|tt7423538|tt11875316|tt2575988|tt8741290|tt1740299|tt11079148|tt1705952|tt5607976|tt10183816|tt3006802|tt10187208|tt0113118|tt1235099|tt7049682|tt1606375|tt8910922|tt7547410|tt7736496|tt8416494|tt1462059|tt0180052|tt3230854
ur4405474,tt10048342|tt2543336|tt4815122|tt5838588|tt10003008|tt4633690|tt1553656|tt5977276|tt5862312|tt1598642|tt3612126|tt5461944|tt2828996|tt5116302|tt2356777|tt3294200|tt1724970|tt1571249|tt2872518|tt10342730|tt12749596|tt4827558|tt4504044|tt10333426|tt6341832|tt2401256|tt6508228|tt3829920|tt8201852|tt2275946|tt3810192|tt3717490|tt4281724|tt2140553|tt1641349|tt0499097|tt0386676|tt11003218|tt9340860|tt5691474|tt1568322|tt2249007|tt1536537|tt1520211|tt1971325|tt1694021|tt14402926|tt8623904|tt11161474|tt6795336|tt3289724|tt5886440|tt1972779|tt6679794|tt5918982|tt2652118|tt6111574|tt6298000|tt2103188|tt6161168|tt9731534|tt3910804|tt7043012|tt3272066|tt9110170|tt4465564|tt8206668|tt3086442|tt3850214|tt3708886|tt8850222|tt6048922|tt11823076|tt5807606|tt1814884|tt7339248|tt2535470|tt11905962|tt4761112|tt0083190|tt6141246|tt2387409|tt0293429|tt4729430|tt4226388|tt0983946|tt9203694|tt1905040|tt1226837|tt1355630|tt10919420|tt4682804|tt8228288|tt5807780|tt3707106|tt4741306|tt1860242|tt6079516|tt1754656|tt7014006|tt1839492|tt13087796|tt9072352|tt5001718|tt6292852|tt8368406|tt10954652|tt0979432|tt1187043|tt4044024|tt2993508|tt4003440|tt0369179|tt3976144|tt2960930|tt3833480|tt3705412|tt2106651|tt1440345|tt7347846|tt5580266|tt5580266|tt8236336|tt0756683|tt6803046|tt4857264|tt5112578|tt10696784|tt2884206|tt9686708|tt7651352|tt2053425|tt1785635|tt2386490|tt7549892|tt1255953|tt6763664|tt3319920|tt0411008|tt9016974|tt2965466|tt9608818|tt14324650|tt5158314|tt2474976|tt1567437|tt8004664|tt7638348|tt3334704|tt1796960|tt10539608|tt2486678|tt6214928|tt6402468|tt1571234|tt5776208|tt10451914|tt3215824|tt2716382|tt3860916|tt2742544|tt9691136|tt3986820|tt2788732|tt3797868|tt10793644|tt0286486|tt7946422|tt4935334|tt2910814|tt2300975
ur82872124,tt3661394|tt9013182|tt11024272|tt4815122|tt10003008|tt4765284|tt5116302|tt2261287|tt9058820|tt7772580|tt0095776|tt9683478|tt4823776|tt0173886|tt6890582|tt2974918|tt6423776|tt9784456|tt6341832|tt5198068|tt10933680|tt7448180|tt10600398|tt8333746|tt10308928|tt2296777|tt11307814|tt7488208|tt3278330|tt0117110|tt0499097|tt0054649|tt0100409|tt0279967|tt1663655|tt0240684|tt5562070|tt11027830|tt5862166|tt11161474|tt11284280|tt10121392|tt0128996|tt0324572|tt10888708|tt0805647|tt0213847|tt13236566|tt7026672|tt8508734|tt4624424|tt4411584|tt2372251|tt12139700|tt9866072|tt10676012|tt1273221|tt1545304|tt10155932|tt9203694|tt4733624|tt6017756|tt1552211|tt10919420|tt10418662|tt11057644|tt10127684|tt1821641|tt6772524|tt7939766|tt6079516|tt11199410|tt0098966|tt0039404|tt11332750|tt6472976|tt4129870|tt6205872|tt0107131|tt11100856|tt8954732|tt0465997|tt1920849|tt1826590|tt1860353|tt3799232|tt5666304|tt0076363|tt8851668|tt0283426|tt10962368|tt6957966|tt5112578|tt10287954|tt0969647|tt3891538|tt12783454|tt0249677|tt7605074|tt4587656|tt0808506|tt0367631|tt2193265|tt0243585|tt1821658|tt7550000|tt2486678|tt0114048|tt12676326|tt5776208|tt0120317|tt8359848|tt0465940|tt0368933|tt0424774|tt2140619|tt9619798|tt7073710|tt10525672|tt3014284|tt4104022|tt7456312|tt7946422|tt7736496|tt6304046|tt13269670
ur2082018,tt10048342|tt7153766|tt0845046|tt4291600|tt2396135|tt1964624|tt0908454|tt3294200|tt0318997|tt7016936|tt0178737|tt1190539|tt1856010|tt10485750|tt14167390|tt0826760|tt6118426|tt2575968|tt9112152|tt0119256|tt1924396|tt5583512|tt0469021|tt2614684|tt9073958|tt1399664|tt3908142|tt2345112|tt1276419|tt1486190|tt0104652|tt0254455|tt2023690|tt1299368|tt0107653|tt0104779|tt1149361|tt11846996|tt2347569|tt0337692|tt7660970|tt1008108|tt2303687|tt11823076|tt0154506|tt7985576|tt4122068|tt1733785|tt2103267|tt0093565|tt7875794|tt7493974|tt6048596|tt0118798|tt0306414|tt2675914|tt1277953|tt0120152|tt0478942|tt0181984|tt13138834|tt0120148|tt5057130|tt9704568|tt0187664|tt2085059|tt2707408|tt0092654|tt7217374|tt1341167|tt7775622|tt2076220|tt11285548|tt7298596|tt0117802|tt0113540|tt4374208|tt7349016|tt5628302|tt0093512|tt0475380|tt3581932|tt2049116|tt6439752|tt3561180|tt0123964|tt2442560|tt0105488|tt8075192|tt1178618|tt2762506|tt7464188|tt9100822|tt0091557|tt0108906|tt1825157|tt8134186|tt0151137|tt0115734|tt6271042|tt8001106|tt2103085|tt5649108|tt10840070|tt6543652|tt0118789|tt2235759|tt5598192|tt0242193|tt2802850|tt1687901|tt0907702|tt2091256|tt6729080|tt2235695|tt2639254|tt7664504|tt8694364|tt1175709
ur34435688,tt3661394|tt2543336|tt3089630|tt5563324|tt11617052|tt11079116|tt1964624|tt10521144|tt10970552|tt4572792|tt10556320|tt8760932|tt1893273|tt0443465|tt4590256|tt6341832|tt5774062|tt8485364|tt1117563|tt8333746|tt1439572|tt8388390|tt11307814|tt7488208|tt12286434|tt8426594|tt5562070|tt9620288|tt11390036|tt10293406|tt4779326|tt11284280|tt11750282|tt6241872|tt7374926|tt6598238|tt2702920|tt0135659|tt0119223|tt4858674|tt1289403|tt10332588|tt1918734|tt0113670|tt10329614|tt8826128|tt11041132|tt12877640|tt4411584|tt4975920|tt9866072|tt10075318|tt10826054|tt10155932|tt13804084|tt7781432|tt6571548|tt0097236|tt5624466|tt4733624|tt2628232|tt13432484|tt0114787|tt6803212|tt10265034|tt4682804|tt2591814|tt10763820|tt10229558|tt11169050|tt11080108|tt3007572|tt9224288|tt11199410|tt7510346|tt5598292|tt11525188|tt13070602|tt12731980|tt9130508|tt11140488|tt5096470|tt3139072|tt13161356|tt7909970|tt5498354|tt2494376|tt12838766|tt9207700|tt10962368|tt0110763|tt10287954|tt13234058|tt6857376|tt8550800|tt5164438|tt9251798|tt6217926|tt11686490|tt9064858|tt8004664|tt13055780|tt5144174|tt10574558|tt9012876|tt8721424|tt13507778|tt12676326|tt4687856|tt6632666|tt6517102|tt2716382|tt13317582|tt8893974|tt13318052|tt7736496|tt0319969|tt7979142
ur0102816,tt0314123|tt0094025|tt0119303|tt0064349|tt0164114|tt0090768|tt0072895|tt0113568|tt2869728|tt0112004|tt0130414|tt0362165|tt0098627|tt0328832|tt0105616|tt0106761|tt0118475|tt2133326|tt1117563|tt0076618|tt1446147|tt0108308|tt0364751|tt0213338|tt0116136|tt1568322|tt0119807|tt0209475|tt0077053|tt0210234|tt0313911|tt0106364|tt0358349|tt0245803|tt0107659|tt0070672|tt0106965|tt0103950|tt6491178|tt1408253|tt0166792|tt0290057|tt0452681|tt6141246|tt0113845|tt0131857|tt1474276|tt7167602|tt0290983|tt0079833|tt0082406|tt0898266|tt0085936|tt0092106|tt0093148|tt0076363|tt0103112|tt0134033|tt1292569|tt6195094|tt0165982|tt0101076|tt0401398|tt0290978|tt0098663|tt0110399|tt0060550|tt6556890|tt0086856|tt3139086|tt3280262|tt0068359|tt0227984|tt0091055|tt0084967|tt0360139
ur86595662,tt2433738|tt3830558|tt8760932|tt9460858|tt5912064|tt7203552|tt2983222|tt10344410|tt5690810|tt2155025|tt8755226|tt10919486|tt4667888|tt8285216|tt7907922|tt0118300|tt4465572|tt9067020|tt10875696|tt4236770|tt10148174|tt8295472|tt3007572|tt4179452|tt9814116|tt1034007|tt5103758|tt11828492|tt8064302|tt9100822|tt9184986|tt5164438|tt10436228|tt9251798|tt5989218|tt7403736|tt4878326|tt6053512|tt6053512|tt5197820|tt3843168|tt8404520
ur61891359,tt6251024|tt2234222|tt6156584|tt0072564|tt7908628|tt7133686|tt9151230|tt7971476|tt9059350|tt11102190|tt4267026|tt6903284|tt10919486|tt7058080|tt2403776|tt0489974|tt4555364|tt4154858|tt7875794|tt10075318|tt10875696|tt4229236|tt7668518|tt5159414|tt3038708|tt7462410|tt2402207|tt6519410|tt8362852|tt8652642|tt9849210|tt8923854|tt9184986|tt6611916|tt9251798|tt7949204|tt5788792|tt6729080|tt2386237|tt6932874|tt3868848
ur25312605,tt8178486|tt4815122|tt3011960|tt2249364|tt6259380|tt0400717|tt1983079|tt5712554|tt0167427|tt1289403|tt6932244|tt1967614|tt0089208|tt4964788|tt2675914|tt0131857|tt4176826|tt3339966|tt4080728|tt5397194|tt4769824|tt4131496|tt4179452|tt4179452|tt4179452|tt7374948|tt5057054|tt0800328|tt0104897|tt2321405|tt9806192|tt0091939|tt0374463|tt4786824|tt5974030|tt0070016|tt5865326|tt4463816|tt0059095|tt5246700
ur116970440,tt7370936|tt0105629|tt9058820|tt6269700|tt8041006|tt8974850|tt13344860|tt7440948|tt8634202|tt9747440|tt8732914|tt1415283|tt5997848|tt10921042|tt1327788|tt8322908|tt0101301|tt5921218|tt1431115|tt8613908|tt10345008|tt9033634|tt5949946|tt2008491|tt9814116|tt10926350|tt1242447|tt8659750|tt7657428|tt2444354|tt5635086|tt3889642|tt11151688|tt5070196|tt7696976|tt10187208|tt6791000
ur26083589,tt8271176|tt2114504|tt0102802|tt0426371|tt4902964|tt0105616|tt3807022|tt0493093|tt0247902|tt0184111|tt0279967|tt1192169|tt4155534|tt0106064|tt0111419|tt5607028|tt2325846|tt0114108|tt0243061|tt4429160|tt0865856|tt4179452|tt1327801|tt0101329|tt4816058|tt0110763|tt0235918|tt0110687|tt0206512|tt1545214|tt0061300|tt0111333
ur117097528,tt13510660|tt10888594|tt10280296|tt10350922|tt14167390|tt12719250|tt12392504|tt11314148|tt15715122|tt11027830|tt7212754|tt10308632|tt12361178|tt10569922|tt11260832|tt11651796|tt12392470|tt12887178|tt15516446|tt15404324|tt15831978|tt12448030|tt9531772|tt13529034|tt13899566|tt11816092|tt8110330|tt13912632|tt13282662|tt3100046|tt10083640
ur10774147,tt0088528|tt3895150|tt0454349|tt0114327|tt0054649|tt0100409|tt0240684|tt1799631|tt0291082|tt0081933|tt0111419|tt0106140|tt0070165|tt4831392|tt0088631|tt0283226|tt0112389|tt0283426|tt0110763|tt1734135|tt0969647|tt1199099|tt0104740|tt0100281|tt0421482|tt4191054|tt0120800|tt0366005|tt6517102|tt0465940|tt0111333
ur57213624,tt1954470|tt5456546|tt13510660|tt10350922|tt4129428|tt2372222|tt2258337|tt9544034|tt11314148|tt10295212|tt10280276|tt6077448|tt11260832|tt8108198|tt8239946|tt4733624|tt6527426|tt7212726|tt1934231|tt3863552|tt8110330|tt4430212|tt8202612|tt6473300|tt11337862|tt3148502|tt4981966
ur80775867,tt13510660|tt10888594|tt10280296|tt10350922|tt10739666|tt12392504|tt7059844|tt10295212|tt11027830|tt7212754|tt10280276|tt8242548|tt12361178|tt11260832|tt0109117|tt11651796|tt12887178|tt0073707|tt9531772|tt3863552|tt8110330|tt6473300|tt9052870|tt2344678|tt2461132|tt10083640
ur87984559,tt13510660|tt10888594|tt7721946|tt10350922|tt12392504|tt11314148|tt15715122|tt10295212|tt10309902|tt11260832|tt12887178|tt15516446|tt11199356|tt7019842|tt15831978|tt12861212|tt9531772|tt10189514|tt13529034|tt13899566|tt11816092|tt8110330|tt13912632|tt9052870|tt11854694
ur60068164,tt1954804|tt2712740|tt7074092|tt0491603|tt8741648|tt0065314|tt2548214|tt5435008|tt13103340|tt4998212|tt6483832|tt6143796|tt5676118|tt13070602|tt3986586|tt6693156|tt6928052|tt6048930|tt10323338
ur66979966,tt11374902|tt12392504|tt7826376|tt8242548|tt12361178|tt9675464|tt6218010|tt7721800|tt8413338|tt7019842|tt11580854|tt9695722|tt10189514|tt9537292|tt8110330|tt8134186|tt10948718|tt7060344|tt10773090
ur25497641,tt10096842|tt7280898|tt8333746|tt7488208|tt10767168|tt4155534|tt1289403|tt6193408|tt11169050|tt8522006|tt9806192|tt12676326|tt5989218|tt1606375
ur107515161,tt10350922|tt10295212|tt2112124|tt7212754|tt10280276|tt1865769|tt10062292|tt11651796|tt8510382|tt10037014|tt8110330|tt10293938|tt9052870|tt11912196
